Date,AALB.AS,ACKB.BR,AGN.AS,AGS.BR,AGFB.BR,AMG.AS,ACOMO.AS,APAM.AS,ARCAD.AS,ASM.AS,ASML.AS,BAMNB.AS,BAR.BR,BEFB.BR,BEKB.BR,BBED.AS,BOKA.AS,BRNL.AS,CFEB.BR,COLR.BR,CRBN.AS,DIE.BR,DSM.AS,ELI.BR,ECMPA.AS,EVS.BR,EXM.BR,FUR.AS,GBLB.BR,HAL.AS,HEIJM.AS,HEIA.AS,IBAB.BR,ICT.AS,INGA.AS,KENDR.AS,KIN.BR,KPN.AS,MELE.BR,MONT.BR,NEDAP.AS,NSI.AS,OBEL.BR,ORDI.AS,OXUR.BR,PHARM.AS,PHIA.AS,PNL.AS,RAND.AS,REC.BR,ROOD.AS,RDSA.AS,SBMO.AS,SIP.BR,SOF.BR,SOLB.BR,TESB.BR,TWEKA.AS,TUB.BR,UCB.BR,UMI.BR,VAN.BR,VASTN.AS,VPK.AS,WHA.AS,WKL.AS
2013-05-10,18.165001,68.5,4.941,29.309998999999998,1.53,6.877999999999999,15.7,10.04,20.805725,26.174999,59.799999,3.78,9.515714,52.76289000000001,21.459999,14.04,31.92,16.75,47.330002,40.130001,16.34,37.195,49.174999,33.072689000000004,31.49,52.139998999999996,7.96,65.13963299999999,60.73,91.130104,7.665,55.57,6.0,3.0010000000000003,6.7989999999999995,19.66,19.958,1.653,16.440001000000002,29.950108,32.200001,43.394585,18.83,1.31,38.169998,0.100247,21.155853,1.784,32.099998,4.9183,0.155,26.565001000000002,13.295,55.907639,71.910004,110.102455,20.588655,20.725,36.799999,45.865002000000004,18.127501000000002,34.439999,34.900002,45.139998999999996,50.068611,16.645
2013-05-13,18.025,68.66999799999999,4.953,28.985001,1.54,6.777,15.07,9.888,21.131424,26.504998999999998,59.959998999999996,3.74,9.622857000000002,52.753006000000006,21.700001,13.94,32.07,16.555,46.66,39.775002,16.530001000000002,36.34,49.060001,32.98381,31.4,51.950001,7.98,64.976212,60.98,91.811211,7.704,56.009997999999996,5.6,3.25,6.712000000000001,20.045,19.798,1.624,16.360001,29.904533,31.950001,43.565826,18.83,1.3980000000000001,37.080002,0.103224,21.244064,1.754,32.860001000000004,4.87745,0.156,26.59,13.22,56.053867000000004,73.08000200000002,110.102455,20.663795,20.799999,36.34,45.375,18.145,34.790001000000004,35.900002,45.18,50.207836,16.924999
2013-05-14,18.155001000000002,68.599998,4.994,29.415001,1.42,6.727,15.045,9.846,21.07795,26.389999,59.779999,3.764,9.59,52.594917,21.325001,13.99,32.099998,16.65,46.209998999999996,39.740002000000004,16.67,36.154999,49.139998999999996,33.136879,31.514999,52.169998,7.85,64.879639,61.459998999999996,91.581108,7.77,56.959998999999996,5.7,3.1919999999999997,6.72,20.030001000000002,19.496,1.724,16.32,30.332914000000002,32.049999,43.456856,18.700001,1.399,38.369999,0.101239,21.660614000000002,1.7830000000000001,33.25,4.754901,0.157,26.799999,13.395,56.131855,73.0,108.081795,20.729544,20.594998999999998,36.18,45.41,18.139999,35.599998,36.02,45.290001000000004,50.425373,17.059998999999998
2013-05-15,18.07,69.269997,5.008,28.795,1.4,6.7170000000000005,15.315,9.792,20.932116,26.73,60.82,3.72,9.362857,53.306328,21.584999,13.81,32.014998999999996,17.209999,47.09,40.41,16.59,36.349998,49.0,33.166503999999996,31.495001000000002,53.360001000000004,7.94,64.56765,61.939999,92.050514,7.83,57.700001,5.69,3.1860000000000004,6.89,20.25,19.452,1.6840000000000002,16.41,30.214426,31.9,43.667019,18.870001000000002,1.319,37.700001,0.099254,21.954649,1.7890000000000001,33.564999,4.7875809999999985,0.155,26.344998999999998,13.355,56.521793,73.040001,107.61187,20.438374,20.65,36.200001,45.384991,18.147495000000003,35.18,36.044990999999996,45.674999,50.851749,17.030001000000002
2013-05-16,18.08,68.980003,5.002,28.764999,1.37,6.723,15.0,9.941,20.791142,26.559998999999998,60.540001000000004,3.87,9.485714,52.72336600000001,21.620001000000002,13.75,32.029999,17.2075,46.549999,40.16,16.450001,36.305,48.904999,32.61842,31.375,56.0,7.94,64.58991999999999,61.48,92.041313,7.7,57.490002000000004,5.51,3.58,6.841,20.295,19.440001000000002,1.679,16.41,30.332914000000002,32.0,44.974693,18.799999,1.34,37.16,0.092306,22.067364,1.77,33.525002,4.738562,0.158,26.195,13.435,52.836861,73.120003,106.014137,19.949957,20.639999,36.049999,44.990002000000004,17.855,35.0,35.59,45.700001,49.19846,17.004998999999998
2013-05-17,18.08,69.400002,4.992,28.98,1.36,6.814,15.35,10.085,20.961282999999998,26.77,61.16,3.806,9.542857,53.306328,22.004998999999998,13.805,31.799999,17.1,45.900002,40.395,16.549999,34.5,48.970001,32.810982,31.965,55.830002,7.9,64.627075,61.740002000000004,93.421928,7.7,57.150002,5.6,3.59,7.111000000000001,20.254998999999998,19.688,1.67,16.4,30.533432,31.799999,44.289719,18.559998999999998,1.33,34.349998,0.092306,21.832134,1.825,33.68,4.616013,0.157,26.395,13.365,53.636238,74.16999799999998,106.672028,20.100239000000002,20.67,35.549999,44.445,17.952499,34.84,36.0,45.974998,49.877178,16.870001000000002
2013-05-20,18.209999,69.970001,5.044,29.16,1.43,6.84,15.695,10.4,21.009892999999998,26.799999,62.049999,3.784,9.532857,53.464417000000005,22.200001,13.75,32.07,17.004998999999998,46.07,40.68,16.719998999999998,35.095001,48.799999,33.235634000000005,32.509997999999996,55.790001000000004,7.91,64.72364,62.060001,90.55024,7.779,56.869999,5.64,3.56,7.335,21.280001000000002,19.799999,1.6569999999999998,16.49,30.533432,31.85,45.457287,18.549999,1.276,34.669998,0.091314,21.71452,1.821,33.849998,4.616013,0.156,26.33,13.6,54.299137,74.5,106.20211,19.978132000000002,20.67,35.860001000000004,44.555,18.077499,35.200001,36.084998999999996,46.154999,50.216537,16.995001000000002
2013-05-21,18.23,69.790001,4.953,29.190001000000002,1.48,6.88,15.67,10.52,20.878643,26.995001000000002,62.66,3.7569999999999997,9.547142,53.079071,22.65,13.5,32.255001,17.1,45.610001000000004,40.895,16.93,35.5,48.915001000000004,32.98381,32.59,55.189999,7.99,66.0979,62.209998999999996,90.320137,7.71,56.580002,5.58,3.54,7.2,21.25,19.798,1.626,16.190001000000002,30.980040000000002,32.0,44.289719,17.129998999999998,1.265,34.805,0.082381,21.920345,1.811,34.349998,4.534313,0.154,26.535,13.63,54.104164000000004,73.540001,107.04796599999999,19.8936,20.52,35.799999,44.325001,18.395,35.27,36.02,46.509997999999996,50.225239,17.125
2013-05-22,18.205,70.589996,5.027,29.1,1.52,6.877999999999999,15.5,10.42,20.961282999999998,26.945,62.52,3.745,9.571428,53.2174,22.709999,13.5,32.25,17.434998999999998,45.459998999999996,41.220001,16.77,35.445,48.744999,32.801113,31.875,55.810001,8.5,66.484177,62.580002,90.154465,7.699,56.669998,5.45,3.57,7.32,21.25,19.450001,1.659,16.27,30.989155,31.85,44.056206,17.1,1.256,34.599998,0.08039600000000001,22.44471,1.8559999999999999,34.720001,4.526143,0.16399999999999998,26.41,13.74,53.67523199999999,73.889999,107.141953,19.837244000000002,20.389999,36.040001000000004,44.540001000000004,18.8925,35.580002,35.25,46.654999,49.807564,17.41
2013-05-23,17.790001,69.33000200000001,4.949,28.290001,1.46,6.731,15.4,10.275,20.494612,26.465,62.220001,3.6489999999999996,9.515714,51.863747,22.139999,13.35,31.379998999999998,17.0275,44.75,40.215,16.5,35.0,47.615002000000004,32.850491,31.059998999999998,55.299999,8.48,65.96418800000001,61.16,89.69426,7.64,55.799999,5.54,3.531,6.968999999999999,20.815001000000002,19.104,1.673,15.85,30.989155,31.85,42.764099,16.67,1.225,34.0,0.08039600000000001,21.993855,1.834,33.669998,4.575163,0.162,26.184998999999998,14.23,52.661388,73.5,105.826172,19.517895000000003,20.254998999999998,35.75,44.105,18.775,35.5,34.529999,46.290001000000004,48.310902,17.0
2013-05-24,17.535,68.91999799999999,4.922,28.299999,1.43,6.702999999999999,15.32,10.265,20.319611,26.205,62.700001,3.6919999999999997,9.475714,52.367661,22.02,13.22,31.09,16.99,44.900002,40.514998999999996,16.375,34.91,47.415001000000004,33.028248,31.059998999999998,55.5,8.25,65.369911,61.139998999999996,89.74028,7.51,55.599998,5.54,3.548,7.0,20.73,20.0,1.636,15.9,28.929287,31.65,42.491665000000005,16.549999,1.21,33.855,0.08039600000000001,22.077164,1.85,33.509997999999996,4.468954,0.162,25.950001,14.5,51.686539,73.620003,104.88633,19.668177,20.15,35.599998,44.075001,18.6875,35.09,34.580002,46.18,48.23259,16.815001000000002
2013-05-27,17.575001,69.129997,4.933,28.440001000000002,1.43,6.718,15.33,10.385,20.640446,26.415001,63.299999,3.721,9.475714,51.764938,22.030001000000002,13.03,31.469998999999998,17.025,44.740002000000004,40.744999,16.33,35.099998,47.855,33.122066,31.23,55.02,8.3,66.803596,61.549999,90.255714,7.546,55.23,5.47,3.57,7.106,20.85,20.950001,1.624,15.9,29.166264,31.700001,42.904205,16.5,1.212,33.650002,0.08039600000000001,22.184977,1.837,33.43,4.542483,0.162,26.02,14.52,51.667041999999995,73.540001,106.15511299999999,19.912385999999998,19.799999,35.849998,44.105,18.885,35.119999,34.580002,46.119999,48.36311,16.895
2013-05-28,17.75,69.33000200000001,5.069,28.705,1.47,6.819,15.475,10.57,21.350174,27.155001000000002,65.550003,3.77,9.548571,51.794579,22.655001000000002,13.11,31.540001,17.195,46.529999,40.575001,16.530001000000002,35.720001,50.380001,33.126991,31.540001,55.689999,8.45,69.202972,61.91,90.228096,7.65,56.060001,5.48,3.55,7.207000000000001,20.795,20.893998999999997,1.6369999999999998,16.02,28.619396000000002,31.889999,43.332314000000004,17.040001,1.232,33.990002000000004,0.084366,22.366298999999998,1.85,34.154999,4.575163,0.155,26.334999,14.78,52.914848,74.18,106.672028,20.438374,20.0,36.599998,44.299999,18.9475,34.950001,35.134991,46.435001,48.963516,16.985001
2013-05-29,17.575001,67.410004,5.149,28.565001000000002,1.45,6.797000000000001,15.26,10.52,21.048782,26.67,64.449997,3.76,9.428571,51.547562,22.355,13.18,31.195,17.127501000000002,46.580002,39.82,16.49,34.955002,50.639998999999996,33.062813,31.469998999999998,55.029999,8.51,68.24470500000001,61.259997999999996,90.752731,7.716,54.700001,5.82,3.585,7.138,20.799999,20.841998999999998,1.5930000000000002,16.0,28.254815999999998,31.5,42.577290000000005,17.219998999999998,1.2009999999999998,33.16,0.084366,21.964451,1.8659999999999999,33.415001000000004,4.624183,0.16,26.004998999999998,14.43,52.85635799999999,73.0,105.826172,20.184770999999998,19.940001000000002,36.099998,43.009997999999996,18.8575,34.599998,35.099998,46.57,48.658962,16.77
2013-05-30,17.555,67.540001,5.38,28.795,1.47,6.846,15.305,10.635,21.1217,26.934998999999998,64.120003,3.8569999999999998,9.432857,51.20174,22.385,13.05,31.219998999999998,17.059998999999998,46.66,39.935001,16.41,34.715,50.82,32.885056,31.0,54.970001,8.53,68.697838,61.380001,91.212944,7.93,54.709998999999996,6.02,3.58,7.309,20.65,20.672001,1.5630000000000002,16.0,28.081642,31.995001000000002,42.468315000000004,17.209999,1.218,32.860001000000004,0.083373,21.886042,1.97,33.805,4.607843,0.159,25.93,14.1,52.446922,72.910004,105.45023300000001,20.504122,19.879998999999998,35.869999,42.474990999999996,18.940001000000002,34.779999,34.825001,46.509997999999996,48.09336500000001,16.969998999999998
2013-05-31,17.540001,67.199997,5.26,28.415001,1.49,6.791,15.25,10.445,20.917532,27.58,64.260002,3.84,9.565714,50.717587,22.504998999999998,13.0,30.584999,16.952499,46.880001,39.455002,16.17,34.0,50.619999,31.601255,30.57,53.93,8.31,68.036697,61.040001000000004,90.476608,7.805,53.790001000000004,6.16,3.45,7.232,20.5,20.591998999999998,1.49,15.65,28.063414,31.4,42.032421,17.1,1.2309999999999999,32.125,0.082381,21.45969,2.105,33.0,4.452614,0.158,25.764999,14.165,51.667041999999995,72.620003,104.792343,20.616833,19.780001000000002,35.860001000000004,42.294990999999996,18.49,35.0,34.134991,46.5,47.727897999999996,16.879998999999998
2013-06-03,17.450001,66.989998,5.252999999999999,28.725,1.46,6.665,15.25,10.25,20.975866,27.110001,63.0,3.89,9.407142,49.838203,22.540001,13.55,30.504998999999998,16.76,46.549999,38.715,16.0,33.610001000000004,50.799999,31.472876,30.540001,53.52,8.18,66.96701800000001,60.400002,90.66069,7.78,53.389998999999996,6.08,3.4930000000000003,7.126,20.4,20.6,1.411,15.7,28.254815999999998,30.709999,42.289288,16.68,1.245,30.76,0.083373,21.351876999999998,2.119,32.84,4.395424,0.155,25.540001,13.99,52.00824,71.5,107.42390400000001,20.382017,19.875,35.41,41.599998,18.610001,34.799999,33.724990999999996,46.349998,47.701794,16.709999
2013-06-04,17.485001,66.699997,5.297000000000001,28.9,1.47,6.693,15.25,10.14,21.325869,26.955,61.889998999999996,3.8569999999999998,9.317142,49.531902,22.780001000000002,13.65,30.68,16.775,46.27,38.389998999999996,15.93,33.099998,51.450001,31.477812,30.67,54.360001000000004,8.21,66.996735,60.349998,91.120895,7.692,53.869999,6.4,3.5,7.164,20.700001,20.629998999999998,1.393,15.81,28.072529,30.700001,41.759991,16.49,1.218,31.775,0.081388,21.376381,2.214,32.555,4.419934,0.157,25.424999,14.0,52.251948999999996,70.400002,107.75284599999999,20.28809,20.014999,35.84,41.84,18.65,35.0,33.93,46.505001,47.353733,16.74
2013-06-05,17.41,65.699997,5.145,28.4,1.45,6.6129999999999995,14.95,10.005,21.009892999999998,26.525,60.150002,3.71,9.201428,49.314526,22.74,13.815,30.155001000000002,16.592501000000002,45.41,37.889998999999996,15.74,32.849998,50.619999,31.211178000000004,29.844998999999998,54.189999,8.13,66.298462,59.360001000000004,89.970383,7.57,52.5,6.3,3.5239999999999996,6.965,20.4,20.426001,1.39,15.95,27.407172999999997,30.35,41.020531,16.01,1.214,30.385,0.093299,21.082344,2.205,32.134997999999996,4.4607839999999985,0.155,25.09,13.725,51.998489,70.41999799999998,105.779182,20.28809,19.995001000000002,35.400002,40.740002000000004,18.487495000000003,34.73,33.224990999999996,46.395,46.222534,16.18
2013-06-06,17.405001000000002,65.010002,5.0280000000000005,27.709999,1.42,6.507000000000001,14.75,9.861,20.902948000000002,26.290001,59.779999,3.657,9.234285,48.168365,22.325001,13.92,29.725,16.5,45.25,37.959998999999996,15.43,32.799999,50.369999,31.33462,29.17,53.0,8.15,65.45163000000001,58.610001000000004,90.108444,7.36,52.68,6.35,3.5189999999999997,6.771,20.700001,20.379998999999998,1.4580000000000002,15.92,27.343372,30.325001,40.140965,16.389999,1.2009999999999998,31.389999,0.11116500000000001,21.003935000000002,2.19,31.65,4.411764,0.155,24.809998999999998,13.705,51.813271,70.91999799999998,103.946487,19.029476000000003,19.969998999999998,35.310001,40.810001,18.5875,34.900002,32.25,45.994999,45.63953,16.174999
2013-06-07,17.49,64.83000200000001,5.171,28.485001,1.43,6.617999999999999,14.91,9.645,21.155727,26.305,61.040001000000004,3.745,9.342857,48.395621999999996,22.549999,13.99,30.105,16.549999,45.700001,38.264998999999996,15.705,33.700001,51.0,31.29018,29.535,54.299999,8.19,65.830475,59.200001,90.228096,7.393,52.869999,6.34,3.54,6.9670000000000005,20.23,20.455999,1.546,15.95,27.352486,30.040001,40.218803,16.5,1.2009999999999998,31.475,0.11116500000000001,21.195059,2.19,31.834999,4.387254,0.153,24.805,13.895,52.583401,70.959999,103.805511,19.029476000000003,20.094998999999998,35.439999,40.654999,18.405001000000002,34.779999,32.650002,46.395,46.187729,16.35
2013-06-10,17.635,64.849998,5.23,28.52,1.44,6.645,14.86,9.431000000000001,21.136284,26.040001,61.25,3.741,9.257142,48.346218,22.6,13.92,29.995001000000002,16.75,45.060001,38.25,15.585,33.060001,50.82,31.571628999999998,29.665001,54.299999,8.15,65.45163000000001,59.32,90.430588,7.36,52.27,6.33,3.514,6.99,20.549999,20.76,1.5119999999999998,16.059998999999998,27.361601,30.42,40.514584,16.459999,1.186,31.555,0.145904,21.13135,2.189,31.754998999999998,4.403594,0.153,24.895,13.95,52.203209,70.75,103.946487,18.954335999999998,20.084999,35.5,40.700001,18.415001,34.779999,32.665001000000004,46.23,45.761353,16.6
2013-06-11,17.655001000000002,64.510002,5.162000000000001,27.93,1.42,6.495,14.65,9.238,21.131424,25.875,60.369999,3.7089999999999996,9.387142,46.908569,22.799999,13.96,29.525,16.395,44.779999,38.66,15.66,33.084998999999996,50.75,31.492626,29.120001000000002,54.02,8.05,65.347633,58.68,90.66069,7.297999999999999,51.68,6.34,3.4989999999999997,6.975,20.35,20.719998999999998,1.544,16.049999,27.343372,30.0,38.99675,16.42,1.226,30.6,0.16774,20.832415,2.128,31.0,4.370915,0.155,24.965,13.965,51.686539,69.989998,103.00664499999999,18.879194000000002,20.110001,35.060001,39.799999,18.342501000000002,34.77,31.9,45.689999,44.865093,16.655001000000002
2013-06-12,17.555,64.099998,5.01,27.860001,1.42,6.47,14.45,8.984,20.902948000000002,25.76,59.630001,3.658,9.358571,47.694092,22.985001,14.05,29.145,16.275,44.599998,38.505001,15.625,32.895,50.57,31.383995000000002,28.715,54.040001000000004,8.07,63.980804000000006,58.490002000000004,90.623878,7.15,52.139998999999996,6.37,3.56,6.837000000000001,20.254998999999998,20.736,1.548,16.26,27.388945,30.360001,38.560856,16.41,1.2,31.93,0.156822,20.812813000000002,2.11,31.045,4.330065,0.154,24.799999,13.815,52.476166000000006,70.290001,102.1138,18.710129000000002,20.075001,34.669998,39.970001,18.120001000000002,34.77,31.905001000000002,45.689999,44.60405,16.610001
2013-06-13,17.48,64.400002,4.99,27.995001000000002,1.37,6.462999999999999,14.4,9.045,20.902948000000002,25.584999,59.23,3.648,9.317142,46.957981,23.27,14.055,29.025,16.3225,44.099998,38.615002000000004,16.235001,32.799999,51.09,31.551878000000002,28.48,53.860001000000004,7.99,64.188797,58.669998,90.320137,7.18,51.669998,6.17,3.4939999999999998,6.882000000000001,20.15,20.700001,1.5619999999999998,16.379998999999998,27.799095,29.645,37.836964,16.309998999999998,1.19,32.849998,0.14788900000000002,20.807910999999997,2.148,30.969998999999998,4.264705,0.151,24.780001000000002,13.79,52.54440699999999,70.07,101.408913,18.512882,20.0,34.34,39.93,18.182501000000002,34.200001,31.254998999999998,45.755001,43.72519699999999,16.594998999999998
2013-06-14,17.705,64.730003,5.093999999999999,27.985001,1.4,6.442,14.59,9.212,21.291842000000003,26.025,60.099998,3.654,9.428571,47.822540000000004,24.110001,14.1,29.355,16.565001000000002,44.700001,38.474990999999996,16.120001000000002,33.349998,50.950001,31.556815999999998,28.83,54.200001,8.02,64.433937,59.060001,90.669899,7.212000000000001,51.139998999999996,5.97,3.56,6.916,20.1,20.732,1.5419999999999998,16.41,28.154558,29.709999,38.778801,16.299999,1.2,33.314999,0.14491099999999998,20.773607000000002,2.131,31.735001,4.2565349999999995,0.153,24.59,13.905,53.519256999999996,70.410004,103.52356,18.794660999999998,20.120001000000002,35.060001,40.099998,18.362495000000003,34.119999,31.68,45.525002,43.81221,16.504998999999998
2013-06-17,17.67,64.93,5.192,28.299999,1.45,6.421,14.78,9.091000000000001,21.107117000000002,26.0,59.799999,3.7260000000000004,9.454285,47.634808,24.385,14.145,29.834999,16.65,45.639998999999996,39.084998999999996,16.195,33.740002000000004,50.939999,31.546940000000003,29.004998999999998,54.959998999999996,7.97,63.70595600000001,59.290001000000004,91.369408,7.314,51.150002,5.92,4.06,7.01,20.0,20.799999,1.645,16.440001000000002,28.108985999999998,29.9,39.627235,16.280001000000002,1.2690000000000001,33.145,0.156822,21.278368,2.144,32.119999,4.305555,0.155,24.76,13.705,53.597243999999996,70.529999,104.087463,18.888588000000002,19.98,35.0,39.799999,18.467501000000002,34.470001,31.719998999999998,45.73,43.942734,16.67
2013-06-18,17.68,65.220001,5.254,28.805,1.41,6.435,14.375,8.986,21.131424,26.610001,59.790001000000004,3.739,9.622857000000002,47.501419,24.525,14.105,29.625,16.924999,45.450001,38.924999,16.315001000000002,33.439999,51.049999,31.601255,28.969998999999998,55.290001000000004,8.0,63.913948,59.41,91.581108,7.412000000000001,51.529999,5.78,4.099,7.086,20.0,20.893998999999997,1.633,16.25,28.191015000000004,29.645,39.876315999999996,16.32,1.2770000000000001,32.740002000000004,0.142926,21.317574,2.164,32.450001,4.223856,0.151,24.690001000000002,13.885,52.93434499999999,70.589996,103.194618,18.841625,19.870001000000002,35.150002,39.599998,18.247498999999998,34.25,31.809998999999998,46.424999,43.98624,16.715
2013-06-19,17.684998999999998,64.699997,5.063,28.92,1.4,6.379,14.355,9.011000000000001,20.927254,26.639999,60.68,3.708,9.402857,47.723735999999995,24.1,14.15,29.285,17.1,45.099998,39.41,16.33,32.869999,51.169998,31.650633000000003,28.879998999999998,55.59,7.98,63.765381000000005,59.34,90.200485,7.43,51.549999,5.68,4.041,7.181,20.0,20.68,1.5819999999999999,16.42,28.118101,29.645,39.91523400000001,17.33,1.255,31.965,0.139948,21.13135,2.146,32.645,4.166666,0.155,24.620001000000002,14.0,53.606995,70.989998,103.61754599999999,18.710129000000002,19.84,35.080002,39.465,18.1525,34.200001,32.095001,46.174999,43.777405,16.66
2013-06-20,17.16,63.619999,5.0889999999999995,27.905001000000002,1.38,6.274,14.07,8.644,20.227249,26.09,58.84,3.58,9.278571,47.323566,24.065001000000002,14.0,27.940001000000002,16.7875,44.099998,38.759997999999996,15.53,32.884991,50.349998,31.522251,28.245001000000002,55.650002,7.67,62.992828,57.970001,87.899452,7.303999999999999,49.305,5.6,4.1,6.912999999999999,19.745001000000002,20.530001000000002,1.49,16.23,27.707951,28.84,38.99675,16.93,1.23,31.27,0.128038,20.881420000000002,2.1180000000000003,31.645,4.101307,0.15,24.379998999999998,13.62,52.80761700000001,69.550003,100.09314,18.597416,19.549999,34.5,38.764998999999996,17.504998999999998,33.939999,31.23,45.310001,43.329273,16.1
2013-06-21,16.905001000000002,63.360001000000004,5.04,26.870001000000002,1.35,6.247000000000001,14.17,8.657,19.707106,25.620001000000002,58.040001000000004,3.58,9.045714,47.328506,23.790001,13.85,27.555,16.485001,44.099998,38.465,15.29,32.91,49.630001,31.324742999999998,27.15,54.689999,7.6,62.420841,58.07,88.865891,7.085,49.419998,5.6,4.1,6.715,19.84,20.694000000000003,1.49,15.8,26.88765,28.809998999999998,38.537506,16.84,1.227,31.275,0.134986,20.528578,2.142,30.9,4.354575,0.149,24.24,13.32,51.939999,69.82,98.871346,18.50349,19.225,34.150002,38.834998999999996,17.245001000000002,35.549999,30.389999,45.529999,42.607048,15.885
2013-06-24,16.5,62.75,5.1,26.535,1.33,6.093,13.9,8.32,19.118906,25.120001000000002,56.849998,3.471,8.778571000000001,47.032084999999995,23.705,13.6,27.205,16.18,44.0,37.34,15.25,32.005001,48.549999,31.186487,26.42,53.0,7.39,61.462578,56.860001000000004,89.188034,7.029,48.66,5.62,4.0,6.625,19.700001,20.299999,1.439,15.45,27.079052,28.014999,37.984856,16.6,1.21,30.545,0.145904,19.955208,2.164,30.559998999999998,4.223856,0.15,24.120001000000002,12.945,51.267353,69.349998,96.333771,18.202925,19.17,33.349998,38.450001,17.002501000000002,34.259997999999996,29.785,44.799999,41.367081,15.53
2013-06-25,16.84,63.23,5.071000000000001,26.735001,1.36,6.159,13.9,8.505,19.357103,25.23,57.200001,3.5210000000000004,8.835714,47.279102,23.764999,13.66,27.705,16.35,43.73,37.0,15.33,32.095001,48.555,31.137112,26.875,54.0,7.49,62.123706999999996,57.25,89.280075,7.05,49.154999,5.63,3.95,6.787999999999999,19.9,20.4,1.473,15.89,27.115510999999998,28.75,37.868099,16.209999,1.239,30.860001,0.156822,20.063021,2.129,31.15,4.272875,0.14800000000000002,24.1,12.95,51.267353,68.300003,98.495407,18.3626,18.99,33.349998,38.560001,16.985001,34.32,29.905001000000002,44.884997999999996,42.093658000000005,15.775
2013-06-26,17.02,64.209999,5.124,27.040001,1.43,6.126,14.045,8.474,19.843218,25.75,59.150002,3.64,8.882857000000003,48.267174,24.120001000000002,14.05,27.9,16.7325,44.619999,40.080002,15.47,33.625,49.264998999999996,30.914915,27.584999,53.43,7.66,62.316841000000004,58.0,87.20914499999998,7.278,49.110001000000004,5.65,4.05,6.912000000000001,19.860001,20.462,1.5,16.15,26.896763,28.705,38.615341,16.26,1.22,31.6,0.14888099999999999,20.489372,2.15,31.700001,4.313725,0.15,24.35,12.995,51.28685,69.339996,96.568733,18.428349,19.41,35.439999,40.224990999999996,16.834999,34.48,30.879998999999998,44.950001,42.872444,15.895
2013-06-27,17.325001,64.709999,5.149,27.48,1.47,6.175,14.5,8.646,20.173776999999998,25.885,60.0,3.67,8.994285000000003,48.104141,24.315001000000002,13.96,27.790001,16.6775,44.490002000000004,40.525002,15.455,33.895,50.119999,31.314869,27.6,53.75,7.68,61.58886,58.049999,87.531288,7.3,49.700001,5.63,4.0,6.99,20.0,20.379998999999998,1.5819999999999999,15.97,26.88765,30.700001,38.303989,16.09,1.27,31.155001000000002,0.142926,20.773607000000002,2.16,32.285,4.264705,0.149,24.6,12.955,51.325844000000004,70.110001,94.407097,18.353209,19.549999,36.029999,41.884991,16.33,33.549999,30.955,44.965,42.959461,16.110001
2013-06-28,17.17,64.449997,5.138999999999999,26.975,1.36,6.11,14.44,8.344,20.071692000000002,25.93,60.619999,3.659,8.881428,48.044857,24.440001000000002,14.08,28.014999,16.165001,44.200001,40.404999,15.535,32.790001000000004,50.060001,31.769136,28.200001,53.34,7.54,61.878567000000004,57.810001,88.71862,7.33,48.950001,5.74,4.1,7.0,19.995001000000002,20.426001,1.597,16.16,26.623329,30.35,38.257290000000005,16.0,1.28,29.455,0.146896,20.528578,2.144,31.5,4.281045,0.152,24.545,12.925,50.321751,69.610001,94.642059,18.22171,19.75,35.529999,41.384991,15.965,33.549999,31.48,45.325001,43.416290000000004,16.254998999999998
2013-07-01,17.365,64.660004,5.31,27.57,1.4,6.102,14.465,8.191,20.232109,26.040001,60.740002000000004,3.694,8.224285,46.948101,24.66,13.905,28.07,16.442498999999998,44.5,40.59,15.645,32.525002,50.439999,31.383995000000002,28.1,54.57,7.73,62.96311600000001,57.93,88.580559,7.256,49.724990999999996,5.9,4.0569999999999995,7.138999999999999,20.0,20.398001,1.6019999999999999,16.950001,26.842077000000003,30.355,38.265071999999996,15.94,1.273,29.719998999999998,0.157814,20.817713,2.176,32.235001000000004,4.1911760000000005,0.146,24.565001000000002,13.185,49.52237299999999,69.260002,94.219124,18.137176999999998,20.08,35.470001,41.259997999999996,15.96,33.549999,31.200001,45.41,43.06823,16.525
2013-07-02,17.385,64.470001,5.355,27.014999,1.42,6.082000000000001,14.36,8.25,20.071692000000002,26.16,60.66,3.734,7.927142,49.151497,24.1,14.145,28.055,16.43,44.330002,40.665001000000004,15.845,32.125,52.110001000000004,31.225990000000003,28.245001000000002,55.0,7.78,62.398556000000006,57.68,88.00990300000002,7.4270000000000005,49.41,6.03,4.0,7.138,20.0,20.280001000000002,1.604,16.93,26.88765,30.360001,39.090153,15.64,1.26,28.82,0.153844,20.793209,2.26,32.185001,4.174836,0.153,24.535,13.085,48.878971,69.290001,94.078148,18.212318,19.965,35.200001,41.334998999999996,16.0825,33.630001,31.834999,45.264998999999996,43.620777000000004,16.42
